session_id,user_id,session_date,session_start,session_end,session_duration_minutes,pages_visited,source_channel,day_type,day_of_week,is_weekend,hour
S0026934,U01800,2023-11-24,2023-11-24 20:25:00,2023-11-24 20:36:00,11,1,Organic,Weekday,Friday,0,20
S0026935,U01800,2024-01-07,2024-01-07 18:07:00,2024-01-07 18:13:00,6,2,Organic,Weekend,Sunday,1,18
S0026936,U01800,2023-11-04,2023-11-04 14:08:00,2023-11-04 14:15:00,7,6,Organic,Weekend,Saturday,1,14
S0026937,U01801,2023-04-06,2023-04-06 15:07:00,2023-04-06 15:38:00,31,3,Referral,Weekday,Thursday,0,15
S0026938,U01801,2023-04-01,2023-04-01 12:50:00,2023-04-01 13:04:00,14,1,Referral,Weekend,Saturday,1,12
S0026939,U01801,2023-01-15,2023-01-15 16:59:00,2023-01-15 17:04:00,5,7,Organic,Weekend,Sunday,1,16
S0026940,U01801,2023-05-04,2023-05-04 09:19:00,2023-05-04 10:34:00,75,7,Paid,Weekday,Thursday,0,9
S0026941,U01801,2023-02-20,2023-02-20 17:14:00,2023-02-20 17:15:00,1,1,Paid,Weekday,Monday,0,17
S0026942,U01801,2023-04-10,2023-04-10 16:43:00,2023-04-10 16:54:00,11,7,Paid,Weekday,Monday,0,16
S0026943,U01801,2023-03-31,2023-03-31 05:48:00,2023-03-31 05:51:00,3,7,Paid,Weekday,Friday,0,5
S0026944,U01801,2023-02-06,2023-02-06 06:33:00,2023-02-06 06:49:00,16,8,Organic,Weekday,Monday,0,6
S0026945,U01801,2023-03-16,2023-03-16 16:52:00,2023-03-16 17:08:00,16,5,Paid,Weekday,Thursday,0,16
S0026946,U01801,2023-04-21,2023-04-21 10:22:00,2023-04-21 10:27:00,5,7,Organic,Weekday,Friday,0,10
S0026947,U01801,2023-04-14,2023-04-14 19:36:00,2023-04-14 20:13:00,37,11,Referral,Weekday,Friday,0,19
S0026948,U01801,2023-03-26,2023-03-26 09:35:00,2023-03-26 09:36:00,1,5,Referral,Weekend,Sunday,1,9
S0026949,U01801,2023-01-27,2023-01-27 06:31:00,2023-01-27 08:02:00,91,5,Referral,Weekday,Friday,0,6
S0026950,U01801,2023-02-06,2023-02-06 22:18:00,2023-02-06 22:21:00,3,11,Referral,Weekday,Monday,0,22
S0026952,U01801,2023-01-15,2023-01-15 22:53:00,2023-01-15 23:04:00,11,1,Organic,Weekend,Sunday,1,22
S0026953,U01801,2023-01-17,2023-01-17 06:01:00,2023-01-17 06:03:00,2,4,Referral,Weekday,Tuesday,0,6
S0026954,U01802,2023-05-30,2023-05-30 03:13:00,2023-05-30 03:37:00,24,10,Referral,Weekday,Tuesday,0,3
S0026955,U01802,2023-07-19,2023-07-19 03:18:00,2023-07-19 03:28:00,10,2,Paid,Weekday,Wednesday,0,3
S0026956,U01802,2023-05-05,2023-05-05 01:34:00,2023-05-05 01:51:00,17,6,Organic,Weekday,Friday,0,1
S0026957,U01802,2023-05-05,2023-05-05 05:43:00,2023-05-05 05:59:00,16,2,Referral,Weekday,Friday,0,5
S0026958,U01802,2023-06-05,2023-06-05 17:39:00,2023-06-05 17:48:00,9,3,Organic,Weekday,Monday,0,17
S0026959,U01802,2023-07-27,2023-07-27 04:43:00,2023-07-27 04:44:00,1,11,Organic,Weekday,Thursday,0,4
S0026960,U01802,2023-07-28,2023-07-28 03:33:00,2023-07-28 03:47:00,14,7,Paid,Weekday,Friday,0,3
S0026961,U01802,2023-06-05,2023-06-05 19:20:00,2023-06-05 19:23:00,3,5,Paid,Weekday,Monday,0,19
S0026962,U01802,2023-05-06,2023-05-06 12:31:00,2023-05-06 13:23:00,52,2,Organic,Weekend,Saturday,1,12
S0026963,U01802,2023-07-12,2023-07-12 12:55:00,2023-07-12 13:03:00,8,3,Referral,Weekday,Wednesday,0,12
S0026964,U01802,2023-07-14,2023-07-14 23:59:00,2023-07-15 00:08:00,9,5,Referral,Weekday,Friday,0,23
S0026965,U01802,2023-07-28,2023-07-28 15:14:00,2023-07-28 15:24:00,10,6,Paid,Weekday,Friday,0,15
S0026966,U01802,2023-07-08,2023-07-08 04:02:00,2023-07-08 04:15:00,13,1,Paid,Weekend,Saturday,1,4
S0026967,U01802,2023-05-07,2023-05-07 02:06:00,2023-05-07 03:05:00,59,2,Organic,Weekend,Sunday,1,2
S0026968,U01802,2023-07-30,2023-07-30 23:29:00,2023-07-30 23:45:00,16,1,Paid,Weekend,Sunday,1,23
S0026969,U01802,2023-06-28,2023-06-28 14:31:00,2023-06-28 15:21:00,50,14,Organic,Weekday,Wednesday,0,14
S0026970,U01803,2023-03-19,2023-03-19 12:12:00,2023-03-19 12:41:00,29,2,Referral,Weekend,Sunday,1,12
S0026971,U01803,2023-03-15,2023-03-15 12:33:00,2023-03-15 12:57:00,24,13,Organic,Weekday,Wednesday,0,12
S0026972,U01803,2023-04-17,2023-04-17 11:41:00,2023-04-17 11:58:00,17,10,Referral,Weekday,Monday,0,11
S0026973,U01803,2023-05-16,2023-05-16 12:56:00,2023-05-16 13:01:00,5,13,Organic,Weekday,Tuesday,0,12
S0026974,U01803,2023-03-07,2023-03-07 20:16:00,2023-03-07 20:21:00,5,2,Organic,Weekday,Tuesday,0,20
S0026975,U01803,2023-03-25,2023-03-25 05:29:00,2023-03-25 06:11:00,42,5,Referral,Weekend,Saturday,1,5
S0026976,U01803,2023-05-10,2023-05-10 20:57:00,2023-05-10 21:29:00,32,9,Paid,Weekday,Wednesday,0,20
S0026977,U01803,2023-04-12,2023-04-12 00:06:00,2023-04-12 00:26:00,20,2,Referral,Weekday,Wednesday,0,0
S0026978,U01803,2023-03-20,2023-03-20 23:36:00,2023-03-20 23:59:00,23,1,Referral,Weekday,Monday,0,23
S0026979,U01803,2023-03-11,2023-03-11 17:43:00,2023-03-11 17:47:00,4,6,Referral,Weekend,Saturday,1,17
S0026980,U01803,2023-04-05,2023-04-05 16:41:00,2023-04-05 17:28:00,47,8,Organic,Weekday,Wednesday,0,16
S0026981,U01803,2023-03-29,2023-03-29 19:36:00,2023-03-29 19:44:00,8,9,Paid,Weekday,Wednesday,0,19
S0026982,U01803,2023-06-01,2023-06-01 02:03:00,2023-06-01 03:10:00,67,3,Paid,Weekday,Thursday,0,2
S0026983,U01804,2023-06-29,2023-06-29 12:15:00,2023-06-29 12:25:00,10,1,Paid,Weekday,Thursday,0,12
S0026984,U01804,2023-08-22,2023-08-22 02:50:00,2023-08-22 03:03:00,13,7,Paid,Weekday,Tuesday,0,2
S0026985,U01804,2023-06-04,2023-06-04 10:21:00,2023-06-04 10:36:00,15,18,Referral,Weekend,Sunday,1,10
S0026986,U01804,2023-06-19,2023-06-19 19:01:00,2023-06-19 19:13:00,12,1,Referral,Weekday,Monday,0,19
S0026987,U01804,2023-06-29,2023-06-29 22:13:00,2023-06-29 22:25:00,12,14,Paid,Weekday,Thursday,0,22
S0026988,U01804,2023-06-11,2023-06-11 08:49:00,2023-06-11 08:51:00,2,2,Referral,Weekend,Sunday,1,8
S0026989,U01804,2023-07-09,2023-07-09 06:04:00,2023-07-09 06:29:00,25,2,Paid,Weekend,Sunday,1,6
S0026990,U01804,2023-07-27,2023-07-27 20:49:00,2023-07-27 21:17:00,28,3,Organic,Weekday,Thursday,0,20
S0026991,U01804,2023-05-17,2023-05-17 04:54:00,2023-05-17 05:25:00,31,5,Referral,Weekday,Wednesday,0,4
S0026992,U01804,2023-06-26,2023-06-26 12:10:00,2023-06-26 12:11:00,1,3,Organic,Weekday,Monday,0,12
S0026994,U01805,2023-08-24,2023-08-24 15:54:00,2023-08-24 16:03:00,9,6,Referral,Weekday,Thursday,0,15
S0026995,U01805,2023-06-05,2023-06-05 10:04:00,2023-06-05 10:05:00,1,1,Referral,Weekday,Monday,0,10
S0026996,U01805,2023-06-21,2023-06-21 04:50:00,2023-06-21 04:56:00,6,8,Referral,Weekday,Wednesday,0,4
S0026997,U01805,2023-07-07,2023-07-07 05:33:00,2023-07-07 05:48:00,15,3,Paid,Weekday,Friday,0,5
S0026998,U01805,2023-08-03,2023-08-03 08:27:00,2023-08-03 09:12:00,45,4,Paid,Weekday,Thursday,0,8
S0026999,U01805,2023-09-03,2023-09-03 02:43:00,2023-09-03 03:02:00,19,22,Organic,Weekend,Sunday,1,2
S0027000,U01805,2023-08-16,2023-08-16 12:31:00,2023-08-16 12:45:00,14,8,Paid,Weekday,Wednesday,0,12
S0027001,U01805,2023-07-02,2023-07-02 14:13:00,2023-07-02 14:23:00,10,1,Organic,Weekend,Sunday,1,14
S0027002,U01805,2023-07-26,2023-07-26 14:19:00,2023-07-26 14:54:00,35,15,Paid,Weekday,Wednesday,0,14
S0027003,U01805,2023-08-28,2023-08-28 07:39:00,2023-08-28 07:50:00,11,4,Referral,Weekday,Monday,0,7
S0027004,U01805,2023-07-04,2023-07-04 05:15:00,2023-07-04 05:26:00,11,29,Referral,Weekday,Tuesday,0,5
S0027005,U01805,2023-05-15,2023-05-15 06:02:00,2023-05-15 06:48:00,46,1,Paid,Weekday,Monday,0,6
S0027006,U01805,2023-08-30,2023-08-30 10:35:00,2023-08-30 11:05:00,30,5,Referral,Weekday,Wednesday,0,10
S0027007,U01805,2023-05-27,2023-05-27 15:34:00,2023-05-27 15:35:00,1,3,Organic,Weekend,Saturday,1,15
S0027008,U01805,2023-05-23,2023-05-23 09:08:00,2023-05-23 09:11:00,3,11,Referral,Weekday,Tuesday,0,9
S0027009,U01805,2023-06-02,2023-06-02 04:39:00,2023-06-02 04:40:00,1,11,Referral,Weekday,Friday,0,4
S0027010,U01806,2023-09-27,2023-09-27 21:30:00,2023-09-27 21:55:00,25,4,Referral,Weekday,Wednesday,0,21
S0027011,U01806,2023-11-29,2023-11-29 18:46:00,2023-11-29 19:47:00,61,9,Organic,Weekday,Wednesday,0,18
S0027012,U01806,2023-10-16,2023-10-16 02:03:00,2023-10-16 02:26:00,23,13,Referral,Weekday,Monday,0,2
S0027013,U01806,2023-10-29,2023-10-29 22:24:00,2023-10-29 22:27:00,3,3,Paid,Weekend,Sunday,1,22
S0027014,U01806,2023-12-27,2023-12-27 22:19:00,2023-12-27 22:56:00,37,1,Organic,Weekday,Wednesday,0,22
S0027015,U01806,2023-12-18,2023-12-18 09:41:00,2023-12-18 10:35:00,54,7,Organic,Weekday,Monday,0,9
S0027016,U01806,2023-11-17,2023-11-17 19:04:00,2023-11-17 19:15:00,11,3,Referral,Weekday,Friday,0,19
S0027017,U01806,2023-10-04,2023-10-04 05:45:00,2023-10-04 05:48:00,3,1,Organic,Weekday,Wednesday,0,5
S0027018,U01806,2023-09-10,2023-09-10 13:53:00,2023-09-10 14:04:00,11,10,Referral,Weekend,Sunday,1,13
S0027019,U01806,2023-12-06,2023-12-06 03:23:00,2023-12-06 03:38:00,15,3,Organic,Weekday,Wednesday,0,3
S0027020,U01806,2023-10-21,2023-10-21 12:12:00,2023-10-21 12:19:00,7,1,Organic,Weekend,Saturday,1,12
S0027021,U01806,2023-10-19,2023-10-19 15:46:00,2023-10-19 17:18:00,92,1,Organic,Weekday,Thursday,0,15
S0027022,U01806,2023-11-07,2023-11-07 21:09:00,2023-11-07 21:16:00,7,8,Referral,Weekday,Tuesday,0,21
S0027023,U01806,2023-11-17,2023-11-17 23:31:00,2023-11-17 23:45:00,14,2,Organic,Weekday,Friday,0,23
S0027024,U01806,2023-10-27,2023-10-27 09:59:00,2023-10-27 11:37:00,98,5,Paid,Weekday,Friday,0,9
S0027025,U01806,2023-10-25,2023-10-25 22:07:00,2023-10-25 22:13:00,6,10,Organic,Weekday,Wednesday,0,22
S0027026,U01806,2023-10-05,2023-10-05 04:18:00,2023-10-05 04:21:00,3,4,Referral,Weekday,Thursday,0,4
S0027027,U01806,2023-12-18,2023-12-18 19:15:00,2023-12-18 19:51:00,36,21,Referral,Weekday,Monday,0,19
S0027028,U01806,2023-11-15,2023-11-15 12:09:00,2023-11-15 12:18:00,9,1,Paid,Weekday,Wednesday,0,12
S0027029,U01806,2023-10-29,2023-10-29 16:39:00,2023-10-29 16:55:00,16,15,Referral,Weekend,Sunday,1,16
S0027030,U01806,2023-10-01,2023-10-01 20:00:00,2023-10-01 20:21:00,21,5,Referral,Weekend,Sunday,1,20
S0027031,U01806,2023-11-11,2023-11-11 00:37:00,2023-11-11 00:44:00,7,5,Organic,Weekend,Saturday,1,0
S0027032,U01806,2023-09-28,2023-09-28 03:14:00,2023-09-28 03:57:00,43,3,Organic,Weekday,Thursday,0,3
S0027033,U01807,2023-08-18,2023-08-18 16:07:00,2023-08-18 19:07:00,180,4,Paid,Weekday,Friday,0,16
S0027034,U01807,2023-09-09,2023-09-09 06:17:00,2023-09-09 06:19:00,2,3,Paid,Weekend,Saturday,1,6
S0027035,U01807,2023-09-02,2023-09-02 00:32:00,2023-09-02 01:07:00,35,3,Paid,Weekend,Saturday,1,0
S0027036,U01807,2023-10-21,2023-10-21 16:12:00,2023-10-21 17:20:00,68,7,Referral,Weekend,Saturday,1,16
S0027037,U01807,2023-08-19,2023-08-19 14:44:00,2023-08-19 14:53:00,9,2,Paid,Weekend,Saturday,1,14
S0027038,U01807,2023-07-13,2023-07-13 03:16:00,2023-07-13 03:39:00,23,2,Organic,Weekday,Thursday,0,3
S0027039,U01807,2023-11-04,2023-11-04 16:36:00,2023-11-04 17:28:00,52,1,Organic,Weekend,Saturday,1,16
S0027040,U01807,2023-08-18,2023-08-18 14:45:00,2023-08-18 14:46:00,1,2,Referral,Weekday,Friday,0,14
S0027041,U01807,2023-08-23,2023-08-23 05:07:00,2023-08-23 05:25:00,18,10,Organic,Weekday,Wednesday,0,5
S0027042,U01807,2023-09-13,2023-09-13 05:42:00,2023-09-13 05:45:00,3,5,Paid,Weekday,Wednesday,0,5
S0027043,U01807,2023-08-14,2023-08-14 13:08:00,2023-08-14 13:11:00,3,5,Paid,Weekday,Monday,0,13
S0027044,U01807,2023-08-09,2023-08-09 00:18:00,2023-08-09 00:19:00,1,5,Organic,Weekday,Wednesday,0,0
S0027045,U01808,2023-11-22,2023-11-22 08:49:00,2023-11-22 09:12:00,23,5,Paid,Weekday,Wednesday,0,8
S0027046,U01808,2023-09-27,2023-09-27 12:01:00,2023-09-27 12:20:00,19,4,Referral,Weekday,Wednesday,0,12
S0027047,U01808,2023-08-24,2023-08-24 04:44:00,2023-08-24 05:09:00,25,4,Paid,Weekday,Thursday,0,4
S0027048,U01808,2023-08-15,2023-08-15 12:08:00,2023-08-15 12:59:00,51,15,Referral,Weekday,Tuesday,0,12
S0027049,U01808,2023-09-26,2023-09-26 00:54:00,2023-09-26 01:19:00,25,13,Referral,Weekday,Tuesday,0,0
S0027050,U01808,2023-10-25,2023-10-25 12:10:00,2023-10-25 13:01:00,51,2,Paid,Weekday,Wednesday,0,12
S0027051,U01808,2023-08-19,2023-08-19 15:51:00,2023-08-19 17:33:00,102,2,Referral,Weekend,Saturday,1,15
S0027052,U01808,2023-09-12,2023-09-12 00:31:00,2023-09-12 00:32:00,1,17,Organic,Weekday,Tuesday,0,0
S0027053,U01808,2023-09-06,2023-09-06 23:55:00,2023-09-07 00:00:00,5,5,Referral,Weekday,Wednesday,0,23
S0027054,U01808,2023-10-25,2023-10-25 23:59:00,2023-10-26 01:09:00,70,1,Organic,Weekday,Wednesday,0,23
S0027055,U01808,2023-10-22,2023-10-22 11:37:00,2023-10-22 11:43:00,6,5,Organic,Weekend,Sunday,1,11
S0027056,U01808,2023-10-24,2023-10-24 22:49:00,2023-10-24 23:17:00,28,9,Organic,Weekday,Tuesday,0,22
S0027057,U01808,2023-09-28,2023-09-28 19:10:00,2023-09-28 19:53:00,43,1,Paid,Weekday,Thursday,0,19
S0027058,U01808,2023-09-18,2023-09-18 17:06:00,2023-09-18 17:15:00,9,7,Organic,Weekday,Monday,0,17
S0027059,U01808,2023-11-16,2023-11-16 21:56:00,2023-11-16 22:21:00,25,2,Referral,Weekday,Thursday,0,21
S0027060,U01809,2023-07-15,2023-07-15 12:29:00,2023-07-15 13:13:00,44,13,Organic,Weekend,Saturday,1,12
S0027061,U01809,2023-11-05,2023-11-05 00:50:00,2023-11-05 00:51:00,1,2,Organic,Weekend,Sunday,1,0
S0027062,U01809,2023-09-20,2023-09-20 21:39:00,2023-09-20 21:48:00,9,21,Referral,Weekday,Wednesday,0,21
S0027063,U01809,2023-07-13,2023-07-13 13:37:00,2023-07-13 14:34:00,57,5,Paid,Weekday,Thursday,0,13
S0027064,U01809,2023-09-20,2023-09-20 16:47:00,2023-09-20 16:48:00,1,2,Referral,Weekday,Wednesday,0,16
S0027065,U01809,2023-10-23,2023-10-23 10:26:00,2023-10-23 10:37:00,11,16,Paid,Weekday,Monday,0,10
S0027066,U01809,2023-09-03,2023-09-03 15:27:00,2023-09-03 15:28:00,1,8,Paid,Weekend,Sunday,1,15
S0027067,U01809,2023-10-26,2023-10-26 00:44:00,2023-10-26 00:48:00,4,4,Paid,Weekday,Thursday,0,0
S0027068,U01809,2023-10-06,2023-10-06 01:05:00,2023-10-06 01:34:00,29,6,Paid,Weekday,Friday,0,1
S0027069,U01809,2023-07-26,2023-07-26 09:28:00,2023-07-26 09:57:00,29,9,Organic,Weekday,Wednesday,0,9
S0027070,U01809,2023-10-24,2023-10-24 17:24:00,2023-10-24 17:31:00,7,3,Paid,Weekday,Tuesday,0,17
S0027071,U01809,2023-07-22,2023-07-22 07:54:00,2023-07-22 08:27:00,33,1,Paid,Weekend,Saturday,1,7
S0027072,U01809,2023-09-14,2023-09-14 01:57:00,2023-09-14 02:11:00,14,13,Paid,Weekday,Thursday,0,1
S0027073,U01810,2023-06-02,2023-06-02 14:15:00,2023-06-02 14:16:00,1,11,Paid,Weekday,Friday,0,14
S0027074,U01810,2023-07-20,2023-07-20 16:25:00,2023-07-20 17:13:00,48,6,Organic,Weekday,Thursday,0,16
S0027075,U01810,2023-05-29,2023-05-29 12:46:00,2023-05-29 12:53:00,7,4,Referral,Weekday,Monday,0,12
S0027076,U01810,2023-05-27,2023-05-27 04:30:00,2023-05-27 04:58:00,28,9,Paid,Weekend,Saturday,1,4
S0027077,U01810,2023-09-13,2023-09-13 12:48:00,2023-09-13 12:56:00,8,2,Paid,Weekday,Wednesday,0,12
S0027078,U01810,2023-09-07,2023-09-07 12:56:00,2023-09-07 13:22:00,26,6,Organic,Weekday,Thursday,0,12
S0027079,U01810,2023-06-27,2023-06-27 10:09:00,2023-06-27 10:23:00,14,3,Organic,Weekday,Tuesday,0,10
S0027080,U01810,2023-08-03,2023-08-03 09:27:00,2023-08-03 09:48:00,21,1,Organic,Weekday,Thursday,0,9
S0027081,U01810,2023-06-06,2023-06-06 23:26:00,2023-06-06 23:27:00,1,5,Paid,Weekday,Tuesday,0,23
S0027082,U01810,2023-06-26,2023-06-26 17:45:00,2023-06-26 17:49:00,4,8,Referral,Weekday,Monday,0,17
S0027083,U01810,2023-08-28,2023-08-28 21:45:00,2023-08-28 22:14:00,29,7,Paid,Weekday,Monday,0,21
S0027084,U01810,2023-07-05,2023-07-05 15:18:00,2023-07-05 16:04:00,46,1,Organic,Weekday,Wednesday,0,15
S0027085,U01810,2023-06-17,2023-06-17 10:25:00,2023-06-17 10:31:00,6,2,Paid,Weekend,Saturday,1,10
S0027086,U01810,2023-07-18,2023-07-18 12:42:00,2023-07-18 13:12:00,30,4,Paid,Weekday,Tuesday,0,12
S0027087,U01810,2023-08-29,2023-08-29 00:45:00,2023-08-29 00:50:00,5,1,Paid,Weekday,Tuesday,0,0
S0027088,U01810,2023-06-14,2023-06-14 06:21:00,2023-06-14 07:05:00,44,6,Organic,Weekday,Wednesday,0,6
S0027089,U01810,2023-06-30,2023-06-30 13:29:00,2023-06-30 13:44:00,15,17,Paid,Weekday,Friday,0,13
S0027090,U01810,2023-08-23,2023-08-23 04:40:00,2023-08-23 05:17:00,37,1,Paid,Weekday,Wednesday,0,4
S0027091,U01810,2023-06-19,2023-06-19 10:36:00,2023-06-19 10:50:00,14,4,Referral,Weekday,Monday,0,10
S0027092,U01810,2023-05-31,2023-05-31 17:07:00,2023-05-31 17:44:00,37,1,Organic,Weekday,Wednesday,0,17
S0027093,U01811,2023-11-20,2023-11-20 16:37:00,2023-11-20 17:35:00,58,12,Referral,Weekday,Monday,0,16
S0027094,U01811,2023-12-15,2023-12-15 01:46:00,2023-12-15 02:01:00,15,5,Referral,Weekday,Friday,0,1
S0027095,U01811,2024-01-02,2024-01-02 15:25:00,2024-01-02 16:03:00,38,7,Organic,Weekday,Tuesday,0,15
S0027096,U01811,2024-01-02,2024-01-02 14:51:00,2024-01-02 15:33:00,42,12,Paid,Weekday,Tuesday,0,14
S0027097,U01811,2023-10-25,2023-10-25 19:06:00,2023-10-25 19:41:00,35,1,Organic,Weekday,Wednesday,0,19
S0027098,U01811,2023-12-08,2023-12-08 09:53:00,2023-12-08 10:00:00,7,3,Paid,Weekday,Friday,0,9
S0027099,U01811,2024-01-18,2024-01-18 07:25:00,2024-01-18 07:47:00,22,2,Referral,Weekday,Thursday,0,7
S0027100,U01811,2023-12-25,2023-12-25 04:12:00,2023-12-25 04:19:00,7,3,Organic,Weekday,Monday,0,4
S0027101,U01811,2023-12-17,2023-12-17 07:18:00,2023-12-17 08:20:00,62,3,Organic,Weekend,Sunday,1,7
S0027102,U01811,2024-01-01,2024-01-01 22:31:00,2024-01-01 22:34:00,3,1,Organic,Weekday,Monday,0,22
S0027103,U01811,2024-02-13,2024-02-13 01:38:00,2024-02-13 01:43:00,5,14,Organic,Weekday,Tuesday,0,1
S0027104,U01811,2024-01-07,2024-01-07 16:20:00,2024-01-07 17:22:00,62,4,Organic,Weekend,Sunday,1,16
S0027105,U01811,2023-11-23,2023-11-23 18:47:00,2023-11-23 19:07:00,20,8,Paid,Weekday,Thursday,0,18
S0027106,U01811,2023-12-08,2023-12-08 19:54:00,2023-12-08 19:55:00,1,3,Organic,Weekday,Friday,0,19
S0027107,U01812,2023-07-16,2023-07-16 06:25:00,2023-07-16 07:13:00,48,6,Referral,Weekend,Sunday,1,6
S0027108,U01812,2023-05-23,2023-05-23 10:19:00,2023-05-23 10:54:00,35,3,Referral,Weekday,Tuesday,0,10
S0027109,U01812,2023-07-28,2023-07-28 16:22:00,2023-07-28 16:23:00,1,1,Organic,Weekday,Friday,0,16
S0027110,U01812,2023-08-09,2023-08-09 22:03:00,2023-08-09 22:55:00,52,1,Paid,Weekday,Wednesday,0,22
S0027111,U01812,2023-08-24,2023-08-24 05:29:00,2023-08-24 05:47:00,18,3,Paid,Weekday,Thursday,0,5
S0027113,U01812,2023-05-14,2023-05-14 21:19:00,2023-05-14 21:20:00,1,1,Organic,Weekend,Sunday,1,21
S0027114,U01812,2023-06-18,2023-06-18 19:48:00,2023-06-18 19:49:00,1,1,Paid,Weekend,Sunday,1,19
S0027115,U01812,2023-06-08,2023-06-08 08:09:00,2023-06-08 08:10:00,1,6,Referral,Weekday,Thursday,0,8
S0027116,U01812,2023-06-05,2023-06-05 00:23:00,2023-06-05 00:25:00,2,2,Paid,Weekday,Monday,0,0
S0027117,U01812,2023-07-31,2023-07-31 12:28:00,2023-07-31 12:49:00,21,1,Referral,Weekday,Monday,0,12
S0027118,U01812,2023-05-18,2023-05-18 12:38:00,2023-05-18 13:26:00,48,4,Paid,Weekday,Thursday,0,12
S0027119,U01812,2023-07-31,2023-07-31 13:28:00,2023-07-31 14:33:00,65,2,Organic,Weekday,Monday,0,13
S0027120,U01812,2023-06-02,2023-06-02 12:51:00,2023-06-02 12:52:00,1,5,Paid,Weekday,Friday,0,12
S0027121,U01812,2023-06-15,2023-06-15 23:44:00,2023-06-15 23:51:00,7,5,Organic,Weekday,Thursday,0,23
S0027122,U01812,2023-06-09,2023-06-09 21:28:00,2023-06-09 21:40:00,12,4,Referral,Weekday,Friday,0,21
S0027123,U01812,2023-04-28,2023-04-28 10:18:00,2023-04-28 10:56:00,38,2,Referral,Weekday,Friday,0,10
S0027124,U01812,2023-06-18,2023-06-18 21:49:00,2023-06-18 22:02:00,13,3,Organic,Weekend,Sunday,1,21
S0027125,U01813,2023-05-26,2023-05-26 12:57:00,2023-05-26 13:12:00,15,4,Organic,Weekday,Friday,0,12
S0027126,U01813,2023-07-03,2023-07-03 07:52:00,2023-07-03 09:04:00,72,8,Organic,Weekday,Monday,0,7
S0027127,U01813,2023-08-23,2023-08-23 02:39:00,2023-08-23 02:42:00,3,4,Paid,Weekday,Wednesday,0,2
S0027128,U01813,2023-06-20,2023-06-20 06:47:00,2023-06-20 07:17:00,30,4,Referral,Weekday,Tuesday,0,6
S0027129,U01813,2023-08-30,2023-08-30 02:53:00,2023-08-30 03:01:00,8,3,Referral,Weekday,Wednesday,0,2
S0027130,U01813,2023-08-21,2023-08-21 02:04:00,2023-08-21 02:13:00,9,1,Paid,Weekday,Monday,0,2
S0027131,U01813,2023-08-30,2023-08-30 20:43:00,2023-08-30 21:09:00,26,5,Referral,Weekday,Wednesday,0,20
S0027132,U01813,2023-07-23,2023-07-23 04:04:00,2023-07-23 04:10:00,6,5,Referral,Weekend,Sunday,1,4
S0027133,U01813,2023-08-11,2023-08-11 15:12:00,2023-08-11 15:19:00,7,2,Referral,Weekday,Friday,0,15
S0027134,U01813,2023-09-11,2023-09-11 10:45:00,2023-09-11 11:12:00,27,9,Organic,Weekday,Monday,0,10
S0027135,U01813,2023-07-19,2023-07-19 13:25:00,2023-07-19 13:44:00,19,8,Organic,Weekday,Wednesday,0,13
S0027136,U01813,2023-07-24,2023-07-24 20:29:00,2023-07-24 20:38:00,9,1,Organic,Weekday,Monday,0,20
S0027137,U01813,2023-08-31,2023-08-31 13:10:00,2023-08-31 13:28:00,18,2,Paid,Weekday,Thursday,0,13
S0027138,U01813,2023-08-10,2023-08-10 07:44:00,2023-08-10 08:14:00,30,3,Paid,Weekday,Thursday,0,7
S0027139,U01813,2023-06-28,2023-06-28 20:09:00,2023-06-28 20:31:00,22,5,Referral,Weekday,Wednesday,0,20
S0027140,U01813,2023-08-24,2023-08-24 00:23:00,2023-08-24 00:57:00,34,9,Paid,Weekday,Thursday,0,0
S0027141,U01813,2023-09-03,2023-09-03 11:27:00,2023-09-03 11:28:00,1,2,Organic,Weekend,Sunday,1,11
S0027142,U01814,2023-09-19,2023-09-19 12:21:00,2023-09-19 12:35:00,14,2,Referral,Weekday,Tuesday,0,12
S0027143,U01814,2023-08-10,2023-08-10 13:05:00,2023-08-10 13:21:00,16,2,Referral,Weekday,Thursday,0,13
S0027144,U01814,2023-10-29,2023-10-29 19:36:00,2023-10-29 20:11:00,35,2,Referral,Weekend,Sunday,1,19
S0027145,U01814,2023-09-04,2023-09-04 12:50:00,2023-09-04 12:58:00,8,1,Organic,Weekday,Monday,0,12
S0027146,U01814,2023-08-13,2023-08-13 03:09:00,2023-08-13 03:26:00,17,15,Organic,Weekend,Sunday,1,3
S0027148,U01814,2023-10-13,2023-10-13 16:16:00,2023-10-13 16:26:00,10,7,Paid,Weekday,Friday,0,16
S0027149,U01814,2023-09-15,2023-09-15 22:51:00,2023-09-16 00:04:00,73,1,Organic,Weekday,Friday,0,22
S0027150,U01814,2023-09-18,2023-09-18 08:42:00,2023-09-18 09:12:00,30,3,Paid,Weekday,Monday,0,8
S0027151,U01814,2023-11-14,2023-11-14 02:41:00,2023-11-14 02:44:00,3,2,Referral,Weekday,Tuesday,0,2
S0027152,U01814,2023-11-12,2023-11-12 09:11:00,2023-11-12 10:02:00,51,9,Organic,Weekend,Sunday,1,9
S0027153,U01814,2023-08-23,2023-08-23 20:06:00,2023-08-23 20:13:00,7,15,Paid,Weekday,Wednesday,0,20
S0027154,U01814,2023-09-18,2023-09-18 05:03:00,2023-09-18 05:05:00,2,2,Organic,Weekday,Monday,0,5
